word	animate_prototypicality	natural_prototypicality	inanimate_prototypicality	innatural_prototypicality	
Natur	0.34548	0.36777	0.32566	0.3025	
Besondere	0.31179	0.35505	0.4188	0.41568	
Königreich	0.22502	0.24629	0.29389	0.29669	
Widerspruch	0.23193	0.26983	0.34189	0.34382	
Sichtweite	0.28973	0.31513	0.34753	0.34396	
Unabhängigkeit	0.16119	0.18732	0.24401	0.2473	
Welle	0.28952	0.34524	0.46533	0.47228	
Geist	0.35001	0.36094	0.39969	0.40443	
Münze	0.38894	0.3905	0.46609	0.48536	
Ziege	0.61482	0.61307	0.48828	0.45228	
Schwiegertochter	0.31539	0.34633	0.34429	0.32843	
Enkelkind	0.32929	0.33436	0.3349	0.33169	
Unwesen	0.38879	0.37593	0.33679	0.3306	
Sehnsucht	0.36624	0.41197	0.41632	0.39525	
Experte	0.29589	0.3078	0.34862	0.35363	
Model	0.28736	0.30655	0.37814	0.38843	
Bericht	0.28872	0.31025	0.34754	0.34713	
Bus	0.3441	0.35192	0.43935	0.45916	
Haltestelle	0.25901	0.31458	0.4075	0.40701	
Einwand	0.28046	0.30071	0.40456	0.42342	
Woche	0.33145	0.37759	0.45087	0.44902	
Schreibtisch	0.33701	0.36864	0.54061	0.5731	
Mühe	0.27159	0.30067	0.36737	0.37176	
Stimme	0.34954	0.35354	0.41535	0.42975	
Dorf	0.19407	0.2347	0.2762	0.26842	
Lächeln	0.47006	0.49073	0.50267	0.49502	
Emotion	0.33812	0.35231	0.39951	0.40514	
Schublade	0.28027	0.32371	0.52859	0.565	
Gehirn	0.3881	0.39589	0.4185	0.42004	
Schnelle	0.29669	0.30219	0.37974	0.39801	
Revier	0.44554	0.3849	0.33192	0.34381	
Ähnliche	0.35335	0.38713	0.40278	0.39045	
Duft	0.31635	0.46284	0.4525	0.38082	
Klang	0.31515	0.3645	0.4891	0.50019	
Verlegenheit	0.36057	0.38781	0.46161	0.46857	
Dunkelheit	0.35755	0.37702	0.40085	0.39741	
Soldat	0.33679	0.33816	0.39319	0.40694	
Gewehr	0.3805	0.3794	0.48263	0.51089	
Stille	0.33008	0.35803	0.41697	0.41954	
Vierteljahrhundert	0.3089	0.33778	0.38975	0.39	
Erfahrung	0.21806	0.2662	0.36197	0.36584	
Autorität	0.17165	0.17744	0.26837	0.29064	
Wirkung	0.1747	0.25666	0.30659	0.28209	
Störung	0.26599	0.27099	0.28094	0.2806	
Futter	0.50791	0.52212	0.4772	0.45649	
Ausblick	0.24507	0.30657	0.34118	0.32166	
Kälte	0.3266	0.36061	0.38985	0.38129	
Wildschwein	0.70771	0.65409	0.44484	0.40892	
Zauberei	0.29602	0.34101	0.3733	0.36061	
Lauf	0.23161	0.26434	0.33327	0.33671	
Aufsehen	0.3053	0.30821	0.34379	0.35147	
Gemüse	0.29229	0.47193	0.45422	0.3652	
Neue	0.31517	0.35763	0.42338	0.42118	
Rang	0.2015	0.24886	0.27589	0.26091	
Geschichte	0.28005	0.3039	0.34496	0.34457	
Kindheit	0.26103	0.28728	0.29146	0.27969	
Heilige	0.32936	0.37549	0.39367	0.37641	
Märtyrer	0.21068	0.25112	0.28473	0.27479	
Keks	0.48568	0.5196	0.56942	0.56619	
Transportmittel	0.29283	0.30255	0.39025	0.40941	
Misere	0.26716	0.29243	0.37847	0.39006	
Spiegel	0.36317	0.39723	0.47303	0.47739	
Kutsche	0.40596	0.40818	0.50301	0.52731	
Spaziergang	0.36254	0.411	0.45273	0.44088	
Innenstadt	0.23309	0.27055	0.34449	0.34714	
Schwangerschaft	0.26987	0.32032	0.34476	0.32743	
Langeweile	0.35664	0.39258	0.45106	0.44971	
Fußball	0.25828	0.30903	0.36403	0.35515	
Bürgermeister	0.19754	0.22184	0.26498	0.26521	
Wand	0.33439	0.39305	0.56793	0.58873	
Risiko	0.31895	0.34473	0.37256	0.36745	
Strom	0.29731	0.33759	0.43908	0.44794	
Zuschauer	0.24505	0.2559	0.32524	0.33889	
Wunder	0.41133	0.4597	0.45751	0.43325	
Engel	0.44888	0.47436	0.5238	0.52449	
Dasein	0.24529	0.25261	0.2894	0.29557	
Epilepsie	0.2749	0.31476	0.3062	0.28451	
%	0.16596	0.27957	0.25292	0.19235	
Bevölkerung	0.17563	0.20933	0.23948	0.23179	
Erkrankung	0.29723	0.32603	0.29695	0.27458	
Blut	0.33925	0.38707	0.40066	0.38129	
Zuhause	0.42151	0.44923	0.49005	0.48736	
Rollstuhl	0.34691	0.35192	0.46598	0.49455	
Recht	0.28696	0.31141	0.3586	0.35962	
Teufel	0.51972	0.52736	0.5143	0.50552	
Bett	0.38047	0.41225	0.50615	0.51658	
Kontinent	0.33113	0.34647	0.3503	0.34326	
Ungewöhnliche	0.40489	0.42201	0.45327	0.45286	
Pflicht	0.19535	0.22685	0.3347	0.34973	
Stern	0.35246	0.40036	0.42746	0.4118	
Anerkennung	0.20999	0.21659	0.25503	0.26211	
Training	0.20952	0.23448	0.30874	0.31734	
Disziplin	0.14244	0.16993	0.26983	0.28464	
Stelle	0.26121	0.29964	0.41141	0.42412	
Leidenschaft	0.32592	0.39215	0.44216	0.4245	
Kontakt	0.23186	0.24982	0.32506	0.33711	
Bier	0.29752	0.38535	0.47706	0.46118	
Feind	0.42034	0.40579	0.40204	0.40645	
Boden	0.30471	0.3938	0.49312	0.47877	
Flug	0.43548	0.42288	0.3918	0.3876	
Ästhetik	0.25585	0.29641	0.38579	0.39127	
Bann	0.30524	0.3204	0.33061	0.32552	
Hauch	0.30414	0.40503	0.46995	0.4405	
Frost	0.33939	0.43227	0.427	0.38149	
Kleinstadt	0.21366	0.24242	0.26146	0.25283	
Atmosphäre	0.15624	0.22502	0.33706	0.33611	
Flughafen	0.26456	0.29099	0.31054	0.30297	
Wende	0.22528	0.24837	0.34128	0.35593	
Irrtum	0.34126	0.37563	0.37029	0.35184	
Verzicht	0.15251	0.20379	0.30882	0.31403	
Frust	0.29538	0.35345	0.4492	0.44824	
Text	0.26263	0.28792	0.34407	0.34729	
Lage	0.23094	0.2633	0.33496	0.33934	
Ausmaß	0.20728	0.24776	0.24683	0.22719	
Parkplatz	0.30058	0.35383	0.4362	0.4337	
Überlegung	0.31937	0.35943	0.43065	0.43108	
Trost	0.2651	0.29806	0.36876	0.37249	
Blinde	0.42754	0.40293	0.37872	0.38204	
Hölle	0.353	0.39169	0.42037	0.40941	
Affäre	0.27291	0.32672	0.35466	0.33675	
Zauberspruch	0.42758	0.46048	0.48626	0.47694	
Kochen	0.28465	0.4043	0.4771	0.44123	
Masse	0.23538	0.28429	0.39151	0.39817	
Faden	0.34559	0.42942	0.51239	0.49577	
Spiel	0.35481	0.40533	0.49005	0.48931	
Schwester	0.31601	0.34212	0.35399	0.34426	
Patientin	0.29525	0.32778	0.37291	0.36959	
Kaufmann	0.30984	0.32325	0.32367	0.31664	
Unvereinbarkeit	0.16075	0.18782	0.24565	0.24882	
Forst	0.25069	0.31036	0.28726	0.2524	
Konstellation	0.25948	0.29744	0.37399	0.37707	
Benehmen	0.35421	0.35981	0.3776	0.37892	
Geschwister	0.31229	0.31769	0.29912	0.29046	
Brief	0.29638	0.3279	0.41084	0.41857	
Aktivität	0.18132	0.21448	0.22701	0.21461	
Sicherheit	0.2682	0.28351	0.3784	0.39706	
Echo	0.36518	0.39643	0.43861	0.43485	
Hauptperson	0.38498	0.393	0.36998	0.35865	
Storch	0.62616	0.56724	0.45194	0.44503	
Nein	0.40792	0.44368	0.52583	0.53104	
Umfeld	0.21459	0.26774	0.35717	0.35696	
Ablenkung	0.27279	0.3049	0.39664	0.40664	
Fassade	0.22431	0.27794	0.3837	0.38781	
Dynamik	0.23166	0.25484	0.34112	0.35385	
Ruine	0.17905	0.232	0.29113	0.28264	
Menge	0.28436	0.33817	0.40557	0.39867	
Absage	0.21862	0.26033	0.32639	0.32492	
Heiterkeit	0.33532	0.38778	0.43809	0.42687	
Veränderung	0.24944	0.28122	0.34584	0.34846	
Leere	0.24137	0.30222	0.43029	0.43724	
Eile	0.37323	0.39045	0.48596	0.5036	
Ring	0.32651	0.37068	0.44004	0.43802	
Rechnung	0.28532	0.30868	0.41243	0.4298	
Adresse	0.23208	0.26209	0.33425	0.33987	
Telefonnummer	0.27856	0.3068	0.41615	0.43285	
Fleisch	0.39456	0.45802	0.4181	0.37633	
Gedankengang	0.2821	0.33058	0.44182	0.44967	
Eingang	0.29687	0.33175	0.41057	0.41558	
Gewißheit	0.26386	0.3031	0.37647	0.37804	
Innere	0.16675	0.21258	0.31629	0.3236	
Bein	0.41806	0.42174	0.5021	0.52164	
Blei	0.31299	0.34138	0.39119	0.39104	
Geduld	0.26557	0.29144	0.3692	0.3782	
Verwirrung	0.29268	0.32809	0.35967	0.35124	
Rätsel	0.39032	0.41958	0.44518	0.43761	
Unendliche	0.36086	0.39485	0.42881	0.42149	
Stillschweigen	0.22301	0.23545	0.31945	0.33654	
Unterwerfung	0.21293	0.22546	0.2774	0.28551	
Zweifel	0.25742	0.30277	0.40392	0.41047	
Vogel	0.69949	0.65289	0.50071	0.47754	
Norden	0.23003	0.27392	0.2697	0.24749	
Schlafzimmer	0.33797	0.38419	0.49959	0.50948	
Unterschied	0.29456	0.30888	0.3632	0.37089	
Sandstrand	0.26061	0.33038	0.36278	0.33876	
Magie	0.35073	0.38163	0.39792	0.38711	
Gegenwart	0.18849	0.21865	0.27946	0.28196	
Rind	0.48832	0.49861	0.41341	0.38331	
Regel	0.25157	0.29224	0.41184	0.42574	
Aufenthalt	0.22511	0.25695	0.2913	0.2855	
Bedauern	0.28067	0.32708	0.39403	0.39043	
Lebewesen	0.3753	0.35128	0.28735	0.27943	
Unheil	0.34676	0.41246	0.43346	0.40787	
Funktion	0.23077	0.25987	0.34691	0.35712	
Bemühung	0.24435	0.28365	0.3186	0.30945	
Abneigung	0.22998	0.27722	0.34536	0.34187	
Heim	0.26129	0.27467	0.29926	0.29916	
Milde	0.19153	0.26865	0.26711	0.23039	
Hoffnung	0.32178	0.36589	0.42513	0.42032	
Königssohn	0.37687	0.36142	0.3114	0.3034	
Schnauze	0.52109	0.45186	0.3972	0.41237	
Kram	0.26869	0.33886	0.45067	0.44868	
Baracke	0.2948	0.32072	0.41838	0.43283	
Kreuzung	0.34063	0.41971	0.38877	0.34245	
Schlange	0.64068	0.61061	0.49604	0.47592	
Treffen	0.28454	0.32623	0.39773	0.3976	
Element	0.24466	0.2767	0.38367	0.39805	
Thema	0.2788	0.30378	0.40491	0.42082	
Stellenwert	0.19935	0.24614	0.29373	0.28479	
Freundin	0.4182	0.4571	0.49083	0.481	
Friseur	0.36365	0.37093	0.47405	0.49845	
Gefahr	0.38703	0.39512	0.4121	0.41194	
Malaria	0.33518	0.37833	0.28935	0.24342	
Mücke	0.46576	0.44047	0.34321	0.32627	
Arm	0.3546	0.36421	0.41895	0.42876	
Wagen	0.30562	0.32419	0.43382	0.45499	
Linke	0.30474	0.32741	0.38442	0.38897	
Scheune	0.31677	0.36607	0.43709	0.43319	
Urlaub	0.31944	0.36357	0.40512	0.39535	
Frechheit	0.34315	0.35724	0.4146	0.4231	
Zeitpunkt	0.29659	0.31641	0.38787	0.39781	
Läufer	0.32989	0.31928	0.34297	0.35351	
Laut	0.30114	0.30729	0.35317	0.36226	
Lippe	0.23073	0.26802	0.33211	0.33209	
Keller	0.30529	0.35765	0.46459	0.46938	
Dank	0.26114	0.29127	0.33657	0.33451	
Gleichgesinnten	0.24462	0.27252	0.32547	0.32664	
Diplomatie	0.17386	0.22732	0.28885	0.2808	
Halluzination	0.27433	0.32578	0.3714	0.35952	
Erde	0.3315	0.39311	0.4312	0.41233	
Reihe	0.32656	0.3557	0.39429	0.39061	
Volk	0.31401	0.32588	0.33569	0.33199	
Eintracht	0.25546	0.27907	0.2983	0.29198	
Register	0.14692	0.1787	0.28944	0.30529	
Vorschein	0.29187	0.33041	0.40738	0.41019	
Anwesen	0.20333	0.26258	0.31865	0.30629	
Weihnachtsmann	0.57541	0.57281	0.56934	0.56783	
Computer	0.35007	0.35687	0.48865	0.52134	
Zuhilfenahme	0.18755	0.21874	0.35035	0.3722	
Bildschirm	0.41125	0.43676	0.54672	0.56446	
Schrank	0.41951	0.47286	0.58598	0.59169	
Fähigkeit	0.30561	0.31258	0.34144	0.34536	
Schwert	0.39432	0.42838	0.50716	0.51226	
Scheide	0.24982	0.34264	0.47641	0.47013	
Fahrt	0.35881	0.37578	0.44569	0.45633	
Neugier	0.41931	0.42339	0.43655	0.43707	
Furcht	0.35434	0.35861	0.35861	0.35556	
Lady	0.3704	0.40359	0.41148	0.39719	
Eröffnung	0.30123	0.32059	0.3873	0.39611	
Restaurant	0.34223	0.40532	0.45045	0.43283	
Vorstellung	0.33531	0.34733	0.42171	0.43596	
Treiben	0.31938	0.37325	0.42834	0.41785	
Vorort	0.14025	0.18447	0.25518	0.25408	
Egoismus	0.27926	0.28941	0.2961	0.29242	
Zug	0.34814	0.35909	0.4601	0.48226	
Maske	0.45493	0.45138	0.51742	0.53617	
Achtung	0.36277	0.36976	0.39803	0.40161	
Bewunderung	0.30444	0.34605	0.40435	0.40048	
Mitmensch	0.36759	0.35425	0.34933	0.35301	
Ort	0.19548	0.24565	0.33761	0.33955	
Kalender	0.22908	0.25922	0.31679	0.31827	
Sonntag	0.27583	0.33575	0.4179	0.41233	
Dienstag	0.3147	0.35695	0.40375	0.39634	
Anruf	0.28771	0.32693	0.43409	0.44507	
Forschung	0.19927	0.22467	0.2475	0.24153	
Distanz	0.22925	0.22891	0.27906	0.29256	
Ablauf	0.18399	0.19138	0.28256	0.30412	
Schwäche	0.23643	0.28113	0.33557	0.32939	
Partner	0.3375	0.32491	0.33175	0.33846	
Eigenart	0.31656	0.35252	0.36377	0.34931	
Aspekt	0.2341	0.25953	0.32006	0.32454	
Kindesalter	0.24779	0.27249	0.31598	0.31597	
Geselle	0.26585	0.27495	0.34809	0.36355	
Westen	0.25162	0.29694	0.30461	0.28502	
Route	0.20228	0.26174	0.31147	0.29725	
Eintrag	0.23541	0.28173	0.32717	0.31774	
Dezember	0.31369	0.32179	0.33796	0.33779	
Vorführung	0.32451	0.31172	0.38945	0.41616	
Herrschaft	0.18051	0.2213	0.26348	0.25586	
Prozedur	0.23239	0.28035	0.3751	0.37873	
Patient	0.32563	0.34314	0.4236	0.43703	
Entdeckung	0.29164	0.32094	0.30248	0.28285	
Unruhe	0.22429	0.26462	0.33354	0.33349	
Taschentuch	0.44142	0.51627	0.65951	0.66363	
Bruchteil	0.26064	0.26269	0.32346	0.33874	
Sau	0.44726	0.44962	0.42207	0.41191	
Meer	0.38233	0.42217	0.40205	0.37681	
Symbiose	0.28038	0.35869	0.29806	0.24397	
Phase	0.14849	0.18905	0.27764	0.28323	
Szenario	0.36607	0.3808	0.38837	0.38256	
Ruhm	0.23142	0.29444	0.33323	0.31422	
Unmut	0.24516	0.28136	0.34514	0.3455	
Betrachten	0.25727	0.27725	0.32452	0.32773	
Tat	0.32078	0.34546	0.40678	0.41155	
Lust	0.30968	0.37086	0.41401	0.39683	
Markt	0.321	0.36202	0.4262	0.4242	
Not	0.32095	0.33946	0.4065	0.41573	
Bewohner	0.24959	0.25649	0.23789	0.22873	
Bekanntschaft	0.30452	0.33094	0.34101	0.33067	
Pause	0.28365	0.32375	0.41469	0.42074	
Funke	0.39748	0.42685	0.46881	0.46575	
Programm	0.31971	0.35502	0.41705	0.41711	
Umgebung	0.24726	0.31194	0.3447	0.32319	
Rückkehr	0.28551	0.30114	0.34313	0.34679	
Finsternis	0.34974	0.37143	0.36832	0.35635	
Zeitvertreib	0.34414	0.35929	0.41567	0.42341	
Enttäuschung	0.29724	0.3555	0.40171	0.38677	
Ausbruch	0.22809	0.25622	0.26533	0.25416	
Geschöpf	0.46725	0.4542	0.42148	0.41694	
Chauffeur	0.38251	0.38943	0.46225	0.47829	
Ball	0.40228	0.46638	0.56907	0.56693	
Nebenraum	0.31008	0.34292	0.47966	0.50181	
Journalist	0.23017	0.24731	0.25202	0.24471	
Hof	0.24734	0.28065	0.32937	0.32684	
Familie	0.30987	0.3469	0.30188	0.27118	
Schreiber	0.31706	0.31581	0.36881	0.38327	
Gefühlswelt	0.29125	0.29419	0.34849	0.36145	
Antlitz	0.3874	0.40344	0.43687	0.43763	
Standpunkt	0.21905	0.24938	0.34763	0.36043	
Gebrauch	0.16735	0.21298	0.35915	0.37846	
Bilanz	0.22278	0.26424	0.32305	0.31965	
Verteidiger	0.26496	0.27327	0.31821	0.32614	
Wasseroberfläche	0.40331	0.42846	0.44179	0.43265	
Hülle	0.26692	0.35414	0.45969	0.44806	
Pflanze	0.32539	0.49905	0.45311	0.35886	
Türe	0.30926	0.33785	0.51071	0.54494	
Monitor	0.40292	0.39403	0.46479	0.48751	
Kammer	0.16121	0.20161	0.34619	0.36748	
Einsatz	0.20439	0.24415	0.35216	0.36338	
Vorfall	0.31267	0.33006	0.38716	0.39415	
Notiz	0.30189	0.3337	0.40365	0.40759	
Deutlichkeit	0.25877	0.27371	0.35057	0.36438	
Heilung	0.22606	0.29646	0.3363	0.31417	
Opfer	0.30717	0.32033	0.34151	0.34042	
Ankunft	0.33517	0.34286	0.35002	0.34744	
Speer	0.39359	0.39998	0.39248	0.38623	
Post	0.23904	0.26576	0.37019	0.38635	
Geringste	0.26741	0.28746	0.33819	0.34231	
Dollar	0.33326	0.35103	0.39733	0.40105	
Religion	0.19967	0.23322	0.29752	0.29939	
Sorte	0.27217	0.43973	0.43119	0.35039	
Mitschüler	0.31404	0.32919	0.34931	0.34698	
Semester	0.21262	0.2522	0.32971	0.33245	
Studium	0.18798	0.23937	0.30655	0.301	
Idee	0.33428	0.3738	0.46553	0.47191	
Vermieter	0.32341	0.33804	0.40988	0.42224	
Miete	0.29145	0.31481	0.39545	0.40634	
Photo	0.31271	0.35631	0.40672	0.39971	
Spur	0.35041	0.36181	0.43846	0.45357	
Nervosität	0.24379	0.3116	0.38691	0.37586	
Schimmer	0.3639	0.40034	0.39273	0.37263	
Meinung	0.25531	0.29695	0.40701	0.41778	
Gedränge	0.24011	0.32041	0.43107	0.42415	
Katastrophe	0.25073	0.28546	0.29866	0.28551	
Engländer	0.31857	0.34623	0.38185	0.37805	
Gespann	0.33004	0.34267	0.40234	0.41219	
Nachmittag	0.31192	0.35834	0.40546	0.39622	
Stolz	0.39148	0.40878	0.4252	0.4206	
Gardine	0.319	0.33373	0.41338	0.42789	
Ratschlag	0.34197	0.37211	0.44203	0.44662	
Offenbarung	0.29084	0.32709	0.36854	0.36247	
Plätzchen	0.38289	0.47441	0.5243	0.49474	
Schule	0.28772	0.31827	0.37798	0.37968	
Vermutung	0.3025	0.33636	0.35243	0.34033	
Zwischenfall	0.3603	0.38434	0.3994	0.3914	
Klinik	0.27455	0.29299	0.35378	0.36142	
Ausdauer	0.28689	0.32245	0.32569	0.30926	
Beginn	0.17735	0.2175	0.29643	0.2994	
Menschsein	0.34519	0.33386	0.35264	0.3621	
Gesichtszug	0.38395	0.36643	0.38746	0.4003	
Tierwelt	0.52767	0.50589	0.32787	0.28649	
Dunkel	0.31632	0.35532	0.34433	0.32224	
Leser	0.29976	0.31464	0.35936	0.36409	
Angestellte	0.23306	0.24202	0.32952	0.34917	
Gerede	0.22166	0.28465	0.35783	0.34849	
Hundert	0.26753	0.28691	0.33793	0.34243	
Kilometer	0.16167	0.18209	0.22123	0.22224	
Heimweh	0.40287	0.44255	0.45224	0.43536	
Papa	0.41249	0.42205	0.436	0.43422	
Einwohner	0.13488	0.15695	0.20396	0.20649	
Traurigkeit	0.43209	0.48486	0.48604	0.46062	
Streichholz	0.47356	0.53578	0.67026	0.67768	
Bar	0.16389	0.18036	0.31526	0.34492	
Gebiß	0.48217	0.48563	0.41201	0.38832	
Onkel	0.35902	0.3643	0.3689	0.36665	
Last	0.31538	0.34579	0.4414	0.45314	
Fortschritt	0.25788	0.26375	0.33752	0.35468	
Umweg	0.26172	0.29114	0.34398	0.34437	
Kleinigkeit	0.41835	0.46803	0.532	0.52565	
Erschütterung	0.28347	0.33847	0.45888	0.46627	
Lebensabschnitt	0.29796	0.30782	0.29718	0.28873	
Besonderheit	0.37749	0.41336	0.47351	0.4726	
Augenblicks	0.33363	0.35245	0.43306	0.4459	
Braut	0.40777	0.45117	0.46963	0.45347	
Zorn	0.31921	0.36565	0.40618	0.39505	
Aufgabe	0.23717	0.26468	0.36282	0.37684	
Tote	0.36365	0.38483	0.37168	0.35709	
Zwang	0.23886	0.27757	0.39927	0.41471	
Waage	0.36161	0.36477	0.43919	0.45747	
Jüngste	0.27243	0.29609	0.30923	0.30113	
Beantwortung	0.23785	0.26622	0.34763	0.35657	
Unwissenheit	0.27019	0.31478	0.3692	0.36298	
Gewissen	0.26251	0.31279	0.39353	0.39206	
Pubertät	0.30087	0.32743	0.33971	0.32993	
Nest	0.50243	0.49074	0.42481	0.41024	
Person	0.28781	0.28806	0.38208	0.40742	
Computerspiel	0.37181	0.39066	0.4487	0.4551	
Rolle	0.31315	0.34896	0.38077	0.37215	
Tor	0.30612	0.33973	0.40959	0.41265	
Neugierde	0.37685	0.39344	0.41312	0.40981	
Taschenlampe	0.42348	0.45315	0.61994	0.65162	
Begrüßung	0.34552	0.34006	0.37996	0.39261	
Lebende	0.39191	0.36961	0.27707	0.26028	
Pracht	0.30625	0.37998	0.34877	0.30496	
Doktor	0.32508	0.32914	0.33401	0.3325	
Spitze	0.29168	0.34013	0.43247	0.43501	
Publikum	0.33557	0.35142	0.41313	0.42206	
Abendstunde	0.38961	0.41312	0.41698	0.40599	
Donnerstag	0.30705	0.35767	0.41611	0.4081	
Kuh	0.57497	0.56193	0.47146	0.45041	
Verständnis	0.19865	0.21529	0.31675	0.33685	
Mond	0.41954	0.44703	0.44815	0.43445	
Wichtige	0.21099	0.26404	0.30193	0.28734	
Szene	0.32942	0.3743	0.48572	0.49514	
Abendbrot	0.4311	0.46303	0.4684	0.45381	
Besitzer	0.30661	0.32009	0.34923	0.35022	
Sammlung	0.28324	0.32566	0.39227	0.39043	
Pflege	0.23894	0.27956	0.31516	0.30559	
Gruppe	0.28934	0.29442	0.31951	0.3233	
Süßigkeit	0.42055	0.51853	0.54786	0.50943	
Orange	0.32191	0.41145	0.40306	0.35827	
Klo	0.40285	0.43498	0.54828	0.5639	
Häuschen	0.39485	0.44134	0.52265	0.5227	
Osterhase	0.59768	0.59852	0.55272	0.53769	
Maus	0.62313	0.58154	0.53409	0.53816	
Mittelfeld	0.22217	0.25358	0.30889	0.30916	
Zigeuner	0.39233	0.40156	0.4056	0.40127	
Sofa	0.44547	0.47264	0.55841	0.56849	
Handtuch	0.32219	0.39348	0.54716	0.55622	
Draht	0.34981	0.43005	0.58974	0.59625	
Senior	0.23085	0.23521	0.28424	0.29526	
Ältestenrat	0.2502	0.25817	0.28906	0.29326	
Häuptling	0.38114	0.35653	0.3194	0.31924	
Schein	0.33749	0.38231	0.48859	0.49658	
Kollege	0.39241	0.38657	0.42528	0.43764	
Rede	0.24981	0.27583	0.35883	0.36927	
Kellner	0.38278	0.3888	0.43294	0.44135	
Blume	0.46006	0.58787	0.55723	0.48807	
Jahreszeit	0.38869	0.44937	0.41938	0.38172	
Gesichtsausdruck	0.41755	0.38357	0.4282	0.45516	
Katze	0.72753	0.67762	0.5773	0.5701	
Anteil	0.21401	0.27309	0.29148	0.26862	
Vergessenheit	0.16836	0.21891	0.27033	0.26082	
Milch	0.36393	0.43867	0.42212	0.38178	
Versteck	0.42651	0.42982	0.4547	0.45884	
Grab	0.23563	0.29439	0.38021	0.37633	
Krieger	0.34764	0.34337	0.36761	0.37531	
Fahrgast	0.32343	0.31557	0.41877	0.45034	
Gras	0.42699	0.53475	0.48817	0.42393	
Landkarte	0.28884	0.32574	0.38211	0.37993	
Schwimmen	0.3193	0.32875	0.33943	0.33707	
Aufruhr	0.3074	0.35914	0.41795	0.40953	
Vorsicht	0.35943	0.3845	0.42429	0.42273	
Höhle	0.35977	0.34929	0.34472	0.3472	
Weihnachtszeit	0.37582	0.43559	0.47929	0.46271	
Gesellschaft	0.2653	0.27839	0.32408	0.33002	
Beispiel	0.41284	0.45905	0.51683	0.51036	
Grad	0.23933	0.268	0.32425	0.32601	
Mulde	0.29495	0.32767	0.37568	0.37308	
Kurs	0.22241	0.24857	0.3275	0.33681	
Brötchen	0.37334	0.45365	0.5409	0.52702	
Frühstück	0.3993	0.47673	0.51617	0.49016	
Videokamera	0.28927	0.30392	0.43271	0.46112	
Mütze	0.44965	0.46055	0.5224	0.53331	
Reich	0.22735	0.2876	0.33366	0.31797	
Kampf	0.3237	0.34118	0.36834	0.36686	
Schacht	0.28132	0.30513	0.39551	0.40894	
Pilot	0.35632	0.36562	0.41351	0.42153	
Stall	0.38641	0.39993	0.42296	0.42198	
Ware	0.25301	0.30871	0.43325	0.44157	
Anzug	0.39543	0.39728	0.52954	0.56452	
Pistole	0.36197	0.36533	0.4949	0.52853	
Infusion	0.28619	0.3612	0.44224	0.42934	
Arzt	0.26467	0.29726	0.33586	0.33077	
Flugzeug	0.39294	0.38652	0.46069	0.48325	
Bär	0.65071	0.60082	0.47415	0.4598	
Deutsche	0.30098	0.3345	0.36892	0.36213	
Uhu	0.64656	0.56658	0.40239	0.39147	
Hahn	0.50297	0.48196	0.4568	0.45796	
Rhythmus	0.27639	0.29024	0.37512	0.39163	
Schöne	0.40308	0.46261	0.4495	0.41704	
Unterstützung	0.24345	0.26777	0.34531	0.35502	
Tresen	0.43294	0.48138	0.59406	0.60187	
Selbstmord	0.26151	0.32436	0.39465	0.38444	
Frühjahr	0.37549	0.45901	0.43653	0.39042	
Abfahrt	0.20631	0.25593	0.29526	0.28267	
Ferse	0.36772	0.36434	0.4335	0.45331	
Elend	0.27007	0.30784	0.34234	0.33369	
Knall	0.38245	0.40243	0.47816	0.48895	
Euphorie	0.20931	0.28464	0.34553	0.32707	
Erziehungsberechtigte	0.24117	0.25615	0.31006	0.31749	
Herbst	0.35892	0.45263	0.44592	0.39956	
Schaden	0.30054	0.34839	0.36899	0.35169	
Fleck	0.41137	0.42542	0.40903	0.39668	
Alter	0.27066	0.3249	0.37646	0.36496	
Anfall	0.3268	0.35468	0.35827	0.34537	
Absperrung	0.23884	0.26479	0.39665	0.42084	
Meisterwerk	0.32677	0.36065	0.41715	0.4163	
Sitzung	0.18005	0.22397	0.31338	0.31753	
Balkon	0.36798	0.44685	0.55408	0.54649	
Kapelle	0.19927	0.26282	0.37402	0.37513	
Bank	0.31131	0.34882	0.43025	0.43475	
Taxi	0.4203	0.44139	0.49752	0.50219	
cm	0.35176	0.3976	0.45765	0.45217	
Stroh	0.29532	0.40723	0.48474	0.45374	
Gans	0.6402	0.59699	0.45104	0.42822	
Vase	0.3203	0.413	0.47183	0.44441	
Essen	0.34751	0.39481	0.42288	0.40779	
Haufe	0.25861	0.29407	0.37136	0.3758	
Ast	0.35646	0.41215	0.41658	0.39095	
Stamm	0.2972	0.35527	0.32792	0.29247	
Topf	0.33262	0.42854	0.53103	0.5143	
Denkmal	0.26796	0.29549	0.36555	0.37161	
Laden	0.3398	0.38308	0.50882	0.52296	
Maschine	0.38344	0.38479	0.48542	0.51181	
Führer	0.22007	0.23386	0.32003	0.3371	
Karawane	0.3664	0.38197	0.38551	0.37818	
Relativitätstheorie	0.31694	0.32413	0.37869	0.38967	
Birke	0.33889	0.47392	0.44526	0.37369	
Moos	0.29668	0.3765	0.36653	0.32587	
Beute	0.52918	0.48374	0.40223	0.39883	
Hausarzt	0.24032	0.2716	0.36332	0.37379	
Aufstieg	0.17753	0.22723	0.28245	0.27437	
T	0.22392	0.19507	0.19278	0.20481	
Leiter	0.22693	0.24851	0.34895	0.3664	
Stadtbücherei	0.3086	0.31652	0.3699	0.38024	
